DrugBank ID	Name	SMILES	InChI	Generic Names	Wikidata URL
09319	carbenicillin indanyl	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)OC4=CC5=C(CCC5)C=C4)C(=O)O)C	InChI=1S/C26H26N2O6S/c1-26(2)20(24(31)32)28-22(30)19(23(28)35-26)27-21(29)18(15-7-4-3-5-8-15)25(33)34-17-12-11-14-9-6-10-16(14)13-17/h3-5,7-8,11-13,18-20,23H,6,9-10H2,1-2H3,(H,27,29)(H,31,32)/t18?,19-,20+,23-/m1/s1	(2S,5R,6R)-6-{[3-(2,3-dihydro-1H-inden-5-yloxy)-3-oxo-2-phenylpropanoyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid ; 6beta-{2-[(2,3-dihydro-1H-inden-5-yloxy)carbonyl]-2-phenylacetamido}-2,2-dimethylpenam-3alpha-carboxylic acid ; Carbenicillin indanyl ; Carindacillin ; indanyl carbenicillin ; Indanyl carbenicillin	http://www.wikidata.org/entity/Q27123095
08820	ivacaftor	CC(C)(C)C1=CC(=C(C=C1NC(=O)C2=CNC3=CC=CC=C3C2=O)O)C(C)(C)C	InChI=1S/C24H28N2O3/c1-23(2,3)16-11-17(24(4,5)6)20(27)12-19(16)26-22(29)15-13-25-18-10-8-7-9-14(18)21(15)28/h7-13,27H,1-6H3,(H,25,28)(H,26,29)	N-(2,4-di-tert-butyl-5-hydroxyphenyl)-4-oxo-1,4-dihydroquinoline-3-carboxamide ; VX-770	http://www.wikidata.org/entity/Q6095693
06612	mepolizumab				http://www.wikidata.org/entity/Q3306175
00220	nelfinavir	CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O	InChI=1S/C32H45N3O4S/c1-21-25(15-10-16-28(21)36)30(38)33-26(20-40-24-13-6-5-7-14-24)29(37)19-35-18-23-12-9-8-11-22(23)17-27(35)31(39)34-32(2,3)4/h5-7,10,13-16,22-23,26-27,29,36-37H,8-9,11-12,17-20H2,1-4H3,(H,33,38)(H,34,39)/t22-,23+,26-,27-,29+/m0/s1	Nelfinavir ; Viracept	http://www.wikidata.org/entity/Q423366
00766	clavulanic acid	C1C2N(C1=O)C(C(=CCO)O2)C(=O)O	InChI=1S/C8H9NO5/c10-2-1-4-7(8(12)13)9-5(11)3-6(9)14-4/h1,6-7,10H,2-3H2,(H,12,13)/b4-1-/t6-,7-/m1/s1	(2R,3Z,5R)-3-(2-HYDROXYETHYLIDENE)-7-oxo-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylic acid ; (Z)-(2R,5R)-3-(2-Hydroxyethylidene)-7-oxo-4-oxa-1-azabicyclo(3.2.0)heptane-2-carboxylic acid ; acide clavulanique ; Acide clavulanique ; Acido clavulanico ; ácido clavulánico ; Acidum clavulanicum ; Antibiotic mm 14151 ; Antibiotic MM 14151 ; BRL-14151 ; Clavulanate ; Clavulanic acid ; Clavulanic Acid ; Clavulansaeure ; Clavulansäure ; clavulonic acid ; MM 14151	http://www.wikidata.org/entity/Q415709
00239	oxiconazole	C1=CC(=C(C=C1Cl)Cl)CON=C(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl	InChI=1S/C18H13Cl4N3O/c19-13-2-1-12(16(21)7-13)10-26-24-18(9-25-6-5-23-11-25)15-4-3-14(20)8-17(15)22/h1-8,11H,9-10H2/b24-18+	Ro 13-8996 ; Oxiconazole ; 2',4'-Dichloro-2-imidazol-1-ylacetophenone (Z)-[O-(2,4-dichlorobenzyl)oxime] ; Oxiconazol ; Oxiconazolum	http://www.wikidata.org/entity/Q3359058
00884	risedronic acid	C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O	InChI=1S/C7H11NO7P2/c9-7(16(10,11)12,17(13,14)15)4-6-2-1-3-8-5-6/h1-3,5,9H,4H2,(H2,10,11,12)(H2,13,14,15)	Acide risédroniqe ; Acido risedronico ; Acidum risedronicum ; Actonel with Calcium ; Actonel® ; Atelvia® ; NE-58095 ; Ridron ; Risedronate ; risedronate sodium ; Risedronic acid ; Risedronsäure	http://www.wikidata.org/entity/Q408724
01066	cefditoren	CC1=C(SC=N1)C=CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O	InChI=1S/C19H18N6O5S3/c1-8-11(33-7-21-8)4-3-9-5-31-17-13(16(27)25(17)14(9)18(28)29)23-15(26)12(24-30-2)10-6-32-19(20)22-10/h3-4,6-7,13,17H,5H2,1-2H3,(H2,20,22)(H,23,26)(H,28,29)/b4-3-,24-12-/t13-,17-/m1/s1	CDTR-PI ; Cefditoren ; Cefditoren Pivaloyloxymethyl Ester ; Cefditoren Pivoxil	http://www.wikidata.org/entity/Q3664175
00906	tiagabine	CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C	InChI=1S/C20H25NO2S2/c1-14-7-11-24-18(14)17(19-15(2)8-12-25-19)6-4-10-21-9-3-5-16(13-21)20(22)23/h6-8,11-12,16H,3-5,9-10,13H2,1-2H3,(H,22,23)/t16-/m1/s1	tiagabine hydrochloride ; Tiagabine ; ABBOTT-70569 ; ABT-569 ; Gabitril® ; Tiagabina ; Tiagabinum	http://www.wikidata.org/entity/Q907219
12131	vinpocetine				http://www.wikidata.org/entity/Q420288
01403	levomepromazine	CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C	InChI=1S/C19H24N2OS/c1-14(12-20(2)3)13-21-16-7-5-6-8-18(16)23-19-10-9-15(22-4)11-17(19)21/h5-11,14H,12-13H2,1-4H3/t14-/m1/s1	(-)-(2R)-3-(2-methoxy-10H-phenothiazin-10-yl)-N,N,2-trimethylpropan-1-amine ; (-)-(2R)-3-(2-Methoxy-10H-phenothiazin-10-yl)-N,N,2-trimethylpropan-1-amine ; (-)-10-(3-(Dimethylamino)-2-methylpropyl)-2-methoxyphenothiazine ; 2-Methoxytrimeprazine ; Levomepromazina ; Levomepromazine ; Levomepromazinum ; Levoprome® ; methotrimeprazine ; Methotrimeprazine ; Nosinan® ; Nozinan® ; RP-7044 ; SK&F-5116	http://www.wikidata.org/entity/Q417204
11403	emodepside	CC1C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)O1)CC(C)C)C)CC2=CC=C(C=C2)N3CCOCC3)CC(C)C)C)C)CC(C)C)C)CC4=CC=C(C=C4)N5CCOCC5)CC(C)C)C	InChI=1S/C60H90N6O14/c1-37(2)31-47-57(71)77-41(9)53(67)61(11)50(34-40(7)8)60(74)80-52(36-44-17-21-46(22-18-44)66-25-29-76-30-26-66)56(70)64(14)48(32-38(3)4)58(72)78-42(10)54(68)62(12)49(33-39(5)6)59(73)79-51(55(69)63(47)13)35-43-15-19-45(20-16-43)65-23-27-75-28-24-65/h15-22,37-42,47-52H,23-36H2,1-14H3/t41-,42-,47+,48+,49+,50+,51-,52-/m1/s1	Cyclo ; cyclo [D-2-hydroxypropanoyl-N-methyl-L-leucyl-3-[4-(4-morpholinyl)phenyl]-D-2-hydroxypropanoyl-N-methyl-L-leucyl-D-2-hydroxypropanoyl-N-methyl-L-leucyl-3-[4-(4-morpholinyl)phenyl]-D-2-hydroxypropanoyl-N-methyl-L-leucyl] ; cyclo {D-lactoyl-N-methyl-L-leucyl-3-[4-(4-morpholinyl)phenyl]-D-lactoyl-N-methyl-L-leucyl-D-lactoyl-N-methyl-L-leucyl-3-[4-(4-morpholinyl)phenyl]-D-lactoyl-N-methyl-L-leucyl} ; cyclo[(R)-lactoyl-N-methyl-L-leucyl-(R)-3-(p-morpholinophenyl)lactoyl-N-methyl-L-leucyl-(R)-lactoyl-N-methyl-L-leucyl-(R)-3-(p-morpholinophenyl)lactoyl-N-methyl-L-leucyl] ; cyclo[(R)-Lactoyl-N-methyl-L-leucyl-(R)-3-(P-morpholinophenyl)lactoyl-N-methyl-L-leucyl-(R)-lactoyl-N-methyl-L-leucyl-(R)-3-(P-morpholinophenyl)lactoyl-N-methyl-L-leucyl] ; Emodepsida ; Emodepside ; Emodepsidum	http://www.wikidata.org/entity/Q1339032
00203	sildenafil	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C	InChI=1S/C22H30N6O4S/c1-5-7-17-19-20(27(4)25-17)22(29)24-21(23-19)16-14-15(8-9-18(16)32-6-2)33(30,31)28-12-10-26(3)11-13-28/h8-9,14H,5-7,10-13H2,1-4H3,(H,23,24,29)	1-{[3-(4,7-dihydro-1-methyl-7-oxo-3-propyl-1H-pyrazolo[4,3-d]pyrimidin-5-yl)-4-ethoxyphenyl]sulfonyl}-4-methylpiperazine ; 5-[2-ethoxy-5-(4-methyl-piperazine-1-sulfonyl)-phenyl]-1-methyl-3-propyl-1,6-dihydro-pyrazolo[4,3-d]pyrimidin-7-one ; 5-[2-ethoxy-5-(4-methylpiperazin-1-ylsulfonyl)phenyl]-1-methyl-3-propyl-1H-pyrazolo[4,3-d]pyrimidin-7(6H)-one	http://www.wikidata.org/entity/Q191521
06700	desvenlafaxine	CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O	InChI=1S/C16H25NO2/c1-17(2)12-15(13-6-8-14(18)9-7-13)16(19)10-4-3-5-11-16/h6-9,15,18-19H,3-5,10-12H2,1-2H3	ODV ; (±)-desvenlafaxine ; 1-[2-(dimethylamino)-1-(4-hydroxyphenyl)ethyl]cyclohexanol ; 4-[2-(dimethylamino)-1-(1-hydroxycyclohexyl)ethyl]phenol ; O-desmethylvenlafaxine ; WY-45233	http://www.wikidata.org/entity/Q2419445
00278	(21R)-argatroban	CC1CCN(C(C1)C(=O)O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C	InChI=1S/C23H36N6O5S/c1-14-8-10-29(18(12-14)22(31)32)21(30)17(6-4-9-26-23(24)25)28-35(33,34)19-7-3-5-16-11-15(2)13-27-20(16)19/h3,5,7,14-15,17-18,27-28H,4,6,8-13H2,1-2H3,(H,31,32)(H4,24,25,26)/t14-,15-,17+,18-/m1/s1	argatroban ; (21R)-argatroban anhydrous	http://www.wikidata.org/entity/Q474880
01016	glyburide	COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3	InChI=1S/C23H28ClN3O5S/c1-32-21-12-9-17(24)15-20(21)22(28)25-14-13-16-7-10-19(11-8-16)33(30,31)27-23(29)26-18-5-3-2-4-6-18/h7-12,15,18H,2-6,13-14H2,1H3,(H,25,28)(H2,26,27,29)	Glynase® ; Glyburide ; Glibenclamide ; 1-((p-(2-(5-chloro-o-anisamido)ethyl)phenyl)sulfonyl)-3-cyclohexylurea ; 1-(p-(2-(5-chloro-2-methoxybenzamido)ethyl)benzenesulfonyl)-3-cyclohexylurea ; 5-chloro-N-(2-(4-((((cyclohexylamino)carbonyl)amino)sulfonyl)phenyl)ethyl)-2-methoxybenzamide ; Diabeta® ; Glibenclamida ; Glibenclamidum	http://www.wikidata.org/entity/Q420626
00090	laronidase				http://www.wikidata.org/entity/Q20801774
01271	Idursulfase				http://www.wikidata.org/entity/Q415801
01159	halothane	C(C(F)(F)F)(Cl)Br	InChI=1S/C2HBrClF3/c3-1(4)2(5,6)7/h1H	Halothane ; Fluothane ; 1-bromo-1-chloro-2,2,2-trifluoroethane ; 1,1,1-trifluoro-2-bromo-2-chloroethane ; 1,1,1-trifluoro-2-chloro-2-bromoethane ; 2-bromo-2-chloro-1,1,1-trifluoroethane ; 2,2,2-trifluoro-1-chloro-1-bromoethane ; bromochlorotrifluoroethane ; Halon-2311 ; Narcotane ; Phthorothanum ; Rhodialothan	http://www.wikidata.org/entity/Q32921
01277	mecasermin				http://www.wikidata.org/entity/Q6804390
09371	norethynodrel	CC12CCC3C(C1CCC2(C#C)O)CCC4=C3CCC(=O)C4	InChI=1S/C20H26O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,16-18,22H,4-12H2,2H3/t16-,17-,18+,19+,20+/m1/s1	Norethynodrel ; noretinodrel ; noretynodrel ; Noretynodrel ; Noretynodrelum	http://www.wikidata.org/entity/Q5659069
02659	cholic acid	CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	InChI=1S/C24H40O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-20,22,25-27H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,19-,20+,22+,23+,24-/m1/s1	CA ; (3alpha,5beta,7alpha,12alpha)-3,7,12-trihydroxycholan-24-oic acid ; (4R)-4-[(1S,2S,5R,7S,9R,10R,11S,14R,15R,16S)-5,9,16-trihydroxy-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecan-14-yl]pentanoic acid ; (4R)-4-[(3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid ; (4R)-4-[(3R,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]valeric acid ; 17b-[1-Methyl-3-carboxypropyl]etiocholane-3a,7a,12a-triol ; 3a,7a,12a-Trihydroxy-5b-cholan-24-oate ; 3a,7a,12a-Trihydroxy-5b-cholan-24-oic acid ; 3a,7a,12a-Trihydroxy-5b-cholanate ; 3a,7a,12a-Trihydroxy-5b-cholanic acid ; 3a,7a,12a-Trihydroxy-5b-cholanoate ; 3a,7a,12a-Trihydroxy-5b-cholanoic acid ; 3a,7a,12a-Trihydroxy-b-cholanate ; 3a,7a,12a-Trihydroxy-b-cholanic acid ; 3a,7a,12a-Trihydroxy-beta-cholanate ; 3a,7a,12a-Trihydroxy-beta-cholanic acid ; 3a,7a,12a-Trihydroxycholanate ; 3a,7a,12a-Trihydroxycholanic acid ; 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanate ; 3alpha,7alpha,12alpha-trihydroxy-5beta-cholanic acid ; 5b-Cholanic acid-3a,7a,12a-triol ; 5b-Cholate ; 5b-Cholic acid ; Cholalate ; Cholalic acid ; Cholalin ; cholate ; cholates ; Cholbam ; Cholic Acid ; Colalin	http://www.wikidata.org/entity/Q287415
09096	benzoyl peroxide	C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2	InChI=1S/C14H10O4/c15-13(11-7-3-1-4-8-11)17-18-14(16)12-9-5-2-6-10-12/h1-10H	BPO ; Benzoyl peroxide ; Benzoperoxide ; Benzoyl benzenecarboperoxoate ; Benzoyl superoxide ; Bepio ; Dibenzoyl peroxide ; Diphenylglyoxal peroxide	http://www.wikidata.org/entity/Q411424
01227	levomethadyl acetate	CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C	InChI=1S/C23H31NO2/c1-6-22(26-19(3)25)23(17-18(2)24(4)5,20-13-9-7-10-14-20)21-15-11-8-12-16-21/h7-16,18,22H,6,17H2,1-5H3/t18-,22-/m0/s1	(-)-alpha-Acetylmethadol ; (-)-α-acetylmethadol ; (1S,4S)-4-(dimethylamino)-1-ethyl-2,2-diphenylpentyl acetate ; (1S,4S)-4-(dimethylamino)-1-Ethyl-2,2-diphenylpentyl acetate ; 1-alpha-Acetylmethadol ; LAAM ; Levacetilmetadol ; levacetylmethadol ; Levacetylmethadol ; Levacetylmethadolum ; Levo-alpha-acetylmethadol ; Levo-methadyl acetate ; levo-α-acetylmethadol ; Levo-α-acetylmethadol ; Levomethadyl ; Levomethadyl acetate ; Levomethadyl Acetate ; MK-790 ; Orlaam® ; α-(-)-acetylmethadol	http://www.wikidata.org/entity/Q411799
00954	dirithromycin				http://www.wikidata.org/entity/Q1989071
03904	urea	C(=O)(N)N	InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)	carbonic acid diamide ; carbamide	http://www.wikidata.org/entity/Q48318
00108	natalizumab				http://www.wikidata.org/entity/Q386119
00744	zileuton	CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O	InChI=1S/C11H12N2O2S/c1-7(13(15)11(12)14)10-6-8-4-2-3-5-9(8)16-10/h2-7,15H,1H3,(H2,12,14)	(+-)-1-(1-Benzo[b]thien-2-ylethyl)-1-hydroxyurea ; A-64077 ; Leutrol ; N-(1-Benzo(b)thien-2-ylethyl)-N-hydroxyurea ; N-[1-(benzo[b]thiophen-2-yl)ethyl]-N-hydroxyurea ; N-[1-(Benzo[b]thiophen-2-yl)ethyl]-N-hydroxyurea ; Zileuton ; Zileutonum ; ZYFLO®	http://www.wikidata.org/entity/Q202998
00823	ethynodiol diacetate	CC(=O)OC1CCC2C3CCC4(C(C3CCC2=C1)CCC4(C#C)OC(=O)C)C	InChI=1S/C24H32O4/c1-5-24(28-16(3)26)13-11-22-21-8-6-17-14-18(27-15(2)25)7-9-19(17)20(21)10-12-23(22,24)4/h1,14,18-22H,6-13H2,2-4H3/t18-,19-,20+,21+,22-,23-,24-/m0/s1	Ethynodiol diacetate ; 17alpha-Ethynyl-19-norandrost-4-ene-3beta,17-beta-diol diacetate ; 17alpha-Ethynyl-3,17-dihydroxy-4-estrene diacetate ; 17alpha-Ethynyl-4-estrene-3beta,17beta-diol diacetate ; 17alpha-Ethynylestr-4-ene-3beta,17beta-diol acetate ; 17α-Ethynyl-19-norandrost-4-ene-3β,17-beta-diol diacetate ; 17α-Ethynyl-3,17-dihydroxy-4-estrene diacetate ; 17α-Ethynyl-4-estrene-3β,17β-diol diacetate ; 17α-Ethynylestr-4-ene-3β,17β-diol acetate ; 19-Nor-17alpha-pregn-4-en-20-yne-3beta,17-diol diacetate ; 19-Nor-17α-pregn-4-en-20-yne-3β,17-diol diacetate ; 3beta, 17beta-Diacetoxy-17alpha-ethynyl-4-oestrene ; 3beta,17beta-Diacetoxy-19-nor-17alpha-pregn-4-en-20-yne ; 3β, 17β-Diacetoxy-17α-ethynyl-4-oestrene ; 3β,17β-Diacetoxy-19-nor-17α-pregn-4-en-20-yne ; Continuin® ; Etynodiol acetate ; Etynodiol diacetate ; Femulen® ; SC-11800	http://www.wikidata.org/entity/Q5405160
01202	(S)-etiracetam	CCC(C(=O)N)N1CCCC1=O	InChI=1S/C8H14N2O2/c1-2-6(8(9)12)10-5-3-4-7(10)11/h6H,2-5H2,1H3,(H2,9,12)/t6-/m1/s1	(-)-(s)-.alpha.-ethyl-2-oxo-1-pyrrolidineacetamide ; 1-pyrrolidineacetamide, .alpha.-ethyl-2-oxo-, (.alpha.s)- ; e Keppra ; elepsia ; levetiracetam ; levetiracetame ; levetiracetamum ; Levitiracetam ; n03ax14 ; ucb 22059 ; ucb l059 ; ucb-22059 ; ucb-l059	http://www.wikidata.org/entity/Q417227
00337	pimecrolimus	CCC1C=C(CC(CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC1=O)O)C)C(=CC4CCC(C(C4)OC)Cl)C)O)C)OC)OC)C)C	InChI=1S/C43H68ClNO11/c1-10-30-18-24(2)17-25(3)19-36(53-8)39-37(54-9)21-27(5)43(51,56-39)40(48)41(49)45-16-12-11-13-32(45)42(50)55-38(28(6)33(46)23-34(30)47)26(4)20-29-14-15-31(44)35(22-29)52-7/h18,20,25,27-33,35-39,46,51H,10-17,19,21-23H2,1-9H3/b24-18+,26-20+/t25-,27+,28+,29-,30+,31-,32-,33-,35+,36-,37-,38+,39+,43+/m0/s1	33-epi-chloro-33-desoxyascomycin ; ASM981 ; SDZ ASM 981 ; SDZ-ASM 981	http://www.wikidata.org/entity/Q417489
08868	fingolimod	CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N	InChI=1S/C19H33NO2/c1-2-3-4-5-6-7-8-17-9-11-18(12-10-17)13-14-19(20,15-21)16-22/h9-12,21-22H,2-8,13-16,20H2,1H3	FTY-720 ; FTY720	http://www.wikidata.org/entity/Q425137
11274	dihydro-α-ergocryptine	CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5C(CC6=CNC7=CC=CC5=C67)N(C4)C)O	InChI=1S/C32H43N5O5/c1-17(2)12-25-29(39)36-11-7-10-26(36)32(41)37(25)30(40)31(42-32,18(3)4)34-28(38)20-13-22-21-8-6-9-23-27(21)19(15-33-23)14-24(22)35(5)16-20/h6,8-9,15,17-18,20,22,24-26,33,41H,7,10-14,16H2,1-5H3,(H,34,38)/t20-,22-,24-,25+,26+,31-,32+/m1/s1	12'-hydroxy-2'-(1-methylethyl)-5'alpha-(2-methylpropyl)-9,10alpha-dihydroergotaman-3',6',18-trione ; 9,10-dihydro-alpha-ergocryptine ; 9,10-dihydro-α-ergocryptine ; Alpha-Dihydroergocriptine ; alpha-dihydroergocryptine ; Dihydro-alpha-ergocryptine ; Dihydroergocryptine ; α-dihydroergocryptine	http://www.wikidata.org/entity/Q905717
06589	pazopanib	CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N	InChI=1S/C21H23N7O2S/c1-13-5-6-15(11-19(13)31(22,29)30)24-21-23-10-9-20(25-21)27(3)16-7-8-17-14(2)28(4)26-18(17)12-16/h5-12H,1-4H3,(H2,22,29,30)(H,23,24,25)	GW 78603 ; GW 786034 ; GW786034 ; indazolylpyrimidine 13 ; PZP034	http://www.wikidata.org/entity/Q7157043
15148	Lenzilumab				http://www.wikidata.org/entity/Q25326692
01224	quetiapine	C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42	InChI=1S/C21H25N3O2S/c25-14-16-26-15-13-23-9-11-24(12-10-23)21-17-5-1-3-7-19(17)27-20-8-4-2-6-18(20)22-21/h1-8,25H,9-16H2	Quetiapine ; Quetiapine fumarate ; Seroquel ; 2-[2-(4-{2-thia-9-azatricyclo[9.4.0.0^{3,8}]pentadeca-1(11),3(8),4,6,9,12,14-heptaen-10-yl}piperazin-1-yl)ethoxy]ethan-1-ol ; 2-[2-(4-Dibenzo[b,f][1,4]thiazepin-11-yl-1-piperazinyl)ethoxy]ethanol ; 2-[2-(4-Dibenzo[b,F][1,4]thiazepin-11-yl-1-piperazinyl)ethoxy]ethanol ; ICI 204636 ; Quetiapina ; Quetiapine hemifumarate ; Quetiapinum ; Seroquel® ; ZD5077 ; ZM-204636	http://www.wikidata.org/entity/Q408535
00145	glycine	C(C(=O)O)N	InChI=1S/C2H5NO2/c3-1-2(4)5/h1,3H2,(H,4,5)	G ; Gly ; Glycine ; Aminoacetic acid ; Aminoethanoic acid ; Glycin ; Glycocoll ; Glycolixir ; Glykokoll ; Glyzin ; H2N-CH2-COOH ; Hgly	http://www.wikidata.org/entity/Q620730
00477	chlorpromazine	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl	InChI=1S/C17H19ClN2S/c1-19(2)10-5-11-20-14-6-3-4-7-16(14)21-17-9-8-13(18)12-15(17)20/h3-4,6-9,12H,5,10-11H2,1-2H3	CPZ ; 3-(2-chloro-10H-phenothiazin-10-yl)-N,N-dimethyl-1-propanamine ; 3-(2-chlorophenothiazin-10-yl)-N,N-dimethyl-propan-1-amine ; chlorpromazine HCl ; Largactil® ; N-(3-dimethylaminopropyl)-3-chlorophenothiazine ; Thorazine®	http://www.wikidata.org/entity/Q407972
00702	icodextrin				http://www.wikidata.org/entity/Q5986553
08797	salicylamide	C1=CC=C(C(=C1)C(=O)N)O	InChI=1S/C7H7NO2/c8-7(10)5-3-1-2-4-6(5)9/h1-4,9H,(H2,8,10)	2-Hydroxybenzamide ; o-hydroxybenzamide ; Salicilamida ; Salicylamide ; Salicylamidum ; Salicylic acid amide ; OHB ; 2-Carbamoylphenol ; 2-Carboxamidophenol	http://www.wikidata.org/entity/Q2496906
00257	clotrimazole	C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4	InChI=1S/C22H17ClN2/c23-21-14-8-7-13-20(21)22(25-16-15-24-17-25,18-9-3-1-4-10-18)19-11-5-2-6-12-19/h1-17H	1-((2-Chlorophenyl)diphenylmethyl)-1H-imidazole ; 1-(alpha-(2-Chlorophenyl)benzhydryl)imidazole ; 1-(o-Chloro-alpha,alpha-diphenylbenzyl)imidazole ; 1-(O-Chloro-alpha,alpha-diphenylbenzyl)imidazole ; 1-(o-Chloro-α,α-diphenylbenzyl)imidazole ; 1-(o-Chlorotrityl)imidazole ; 1-(α-(2-Chlorophenyl)benzhydryl)imidazole ; Canesten® ; Clotrimazole ; Lotrimin (tn) ; Lotrimin (TN) ; Lotrimin® ; Mycelex (tn) ; Mycelex (TN)	http://www.wikidata.org/entity/Q413546
08906	fluticasone furoate	CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SCF)OC(=O)C5=CC=CO5)C)O)F)C)F	InChI=1S/C27H29F3O6S/c1-14-9-16-17-11-19(29)18-10-15(31)6-7-24(18,2)26(17,30)21(32)12-25(16,3)27(14,23(34)37-13-28)36-22(33)20-5-4-8-35-20/h4-8,10,14,16-17,19,21,32H,9,11-13H2,1-3H3/t14-,16+,17+,19+,21+,24+,25+,26+,27+/m1/s1	Veramyst ; Fluticasonum furoas ; Furoate de fluticasone ; Furoato de fluticasona ; GSK 685698 ; GW685698X	http://www.wikidata.org/entity/Q2166700
09267	strontium ranelate	C(C1=C(SC(=C1C#N)N(CC(=O)[O-])CC(=O)[O-])C(=O)[O-])C(=O)[O-].[Sr+2].[Sr+2]	InChI=1S/C12H10N2O8S.2Sr/c13-2-6-5(1-7(15)16)10(12(21)22)23-11(6)14(3-8(17)18)4-9(19)20;;/h1,3-4H2,(H,15,16)(H,17,18)(H,19,20)(H,21,22);;/q;2*+2/p-4	Strontium ranelate	http://www.wikidata.org/entity/Q419215
09212	loxoprofen	CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O	InChI=1S/C15H18O3/c1-10(15(17)18)12-7-5-11(6-8-12)9-13-3-2-4-14(13)16/h5-8,10,13H,2-4,9H2,1H3,(H,17,18)	(+-)-[(2-oxocyclopentyl)methyl]hydratropic acid	http://www.wikidata.org/entity/Q2759348
00790	perindopril	CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O	InChI=1S/C19H32N2O5/c1-4-8-14(19(25)26-5-2)20-12(3)17(22)21-15-10-7-6-9-13(15)11-16(21)18(23)24/h12-16,20H,4-11H2,1-3H3,(H,23,24)/t12-,13-,14-,15-,16-/m0/s1	Perindopril ; (2S,3aS,7aS)-1-[(2S)-2-{[(2S)-1-ethoxy-1-oxopentan-2-yl]amino}propanoyl]octahydro-1H-indole-2-carboxylic acid ; (2S,3AS,7as)-1-[(2S)-2-{[(2S)-1-ethoxy-1-oxopentan-2-yl]amino}propanoyl]octahydro-1H-indole-2-carboxylic acid ; Coversyl® ; Perindoprilum ; Preterax® ; S-9490	http://www.wikidata.org/entity/Q277785
